user_id,channel,device,course_interest,ad_date,reached_landing,signed_up,started_trial,converted_paid,signup_date,trial_date,paid_date,revenue,cpc,month,month_name,month_num,week,day_of_week,hours_to_signup,hours_to_trial,days_to_paid,furthest_stage,acquisition_cost
USR-1247,Referral,Tablet,Finance,2025-08-14 14:53:00,True,False,False,False,2025-08-14 15:17:00,2025-08-15 16:17:00,2025-08-24 16:17:00,0,20,8,August,8,33,Thursday,,,,Landing,20
USR-1248,Google Ads,Tablet,Digital Marketing,2025-04-23 12:39:00,False,False,False,False,2025-04-23 12:54:00,2025-04-23 18:54:00,2025-05-13 18:54:00,0,120,4,April,4,17,Wednesday,,,,Ad Only,120
USR-1249,Referral,Mobile,Web Dev,2025-04-17 12:12:00,False,False,False,False,2025-04-17 13:25:00,2025-04-19 02:25:00,2025-04-22 02:25:00,0,20,4,April,4,16,Thursday,,,,Ad Only,20
USR-1250,Facebook Ads,Desktop,Web Dev,2025-08-28 11:45:00,True,True,False,False,2025-08-28 13:39:00,2025-08-30 01:39:00,2025-09-13 01:39:00,0,65,8,August,8,35,Thursday,1.9,,,Signup,65
USR-1251,Facebook Ads,Desktop,Digital Marketing,2025-07-15 08:10:00,True,True,False,False,2025-07-15 08:22:00,2025-07-16 08:22:00,2025-07-27 08:22:00,0,65,7,July,7,29,Tuesday,0.2,,,Signup,65
USR-1252,Google Ads,Mobile,Design,2025-10-14 10:11:00,False,False,False,False,2025-10-14 11:40:00,2025-10-15 15:40:00,2025-10-21 15:40:00,0,120,10,October,10,42,Tuesday,,,,Ad Only,120
USR-1253,Facebook Ads,Desktop,Design,2025-07-17 20:31:00,True,False,False,False,2025-07-17 20:44:00,2025-07-19 15:44:00,2025-07-28 15:44:00,0,65,7,July,7,29,Thursday,,,,Landing,65
USR-1254,Google Ads,Desktop,Web Dev,2025-05-08 08:17:00,False,False,False,False,2025-05-08 08:22:00,2025-05-10 08:22:00,2025-05-13 08:22:00,0,120,5,May,5,19,Thursday,,,,Ad Only,120
USR-1255,Google Ads,Mobile,Finance,2025-01-03 19:41:00,False,False,False,False,2025-01-03 20:50:00,2025-01-05 19:50:00,2025-01-12 19:50:00,0,120,1,January,1,1,Friday,,,,Ad Only,120
USR-1256,YouTube Ads,Mobile,Web Dev,2025-08-29 14:06:00,True,False,False,False,2025-08-29 14:33:00,2025-08-30 12:33:00,2025-09-02 12:33:00,0,45,8,August,8,35,Friday,,,,Landing,45
USR-1257,Google Ads,Mobile,Data Science,2025-10-05 13:24:00,False,False,False,False,2025-10-05 15:02:00,2025-10-06 13:02:00,2025-10-14 13:02:00,0,120,10,October,10,40,Sunday,,,,Ad Only,120
USR-1258,Organic SEO,Mobile,Digital Marketing,2025-11-09 18:42:00,False,False,False,False,2025-11-09 19:02:00,2025-11-11 07:02:00,2025-11-20 07:02:00,0,0,11,November,11,45,Sunday,,,,Ad Only,0
USR-1259,Facebook Ads,Desktop,Design,2025-09-06 17:38:00,True,False,False,False,2025-09-06 18:23:00,2025-09-06 22:23:00,2025-09-14 22:23:00,0,65,9,September,9,36,Saturday,,,,Landing,65
USR-1260,Google Ads,Desktop,Digital Marketing,2025-07-23 10:43:00,True,True,True,False,2025-07-23 12:05:00,2025-07-24 17:05:00,2025-07-25 17:05:00,0,120,7,July,7,30,Wednesday,1.3666666666666667,30.366666666666667,,Trial,120
USR-1261,Google Ads,Desktop,Web Dev,2025-05-25 09:03:00,True,True,True,True,2025-05-25 09:36:00,2025-05-25 13:36:00,2025-06-01 13:36:00,2999,120,5,May,5,21,Sunday,0.55,4.55,7.0,Paid,120
USR-1262,Google Ads,Mobile,Finance,2025-10-03 20:52:00,False,False,False,False,2025-10-03 21:39:00,2025-10-05 19:39:00,2025-10-12 19:39:00,0,120,10,October,10,40,Friday,,,,Ad Only,120
USR-1263,Organic SEO,Mobile,Digital Marketing,2025-07-06 12:17:00,True,True,True,False,2025-07-06 12:26:00,2025-07-08 00:26:00,2025-07-17 00:26:00,0,0,7,July,7,27,Sunday,0.15,36.15,,Trial,0
USR-1264,Facebook Ads,Mobile,Data Science,2025-11-10 22:38:00,True,False,False,False,2025-11-11 00:08:00,2025-11-11 22:08:00,2025-11-18 22:08:00,0,65,11,November,11,46,Monday,,,,Landing,65
USR-1265,Facebook Ads,Desktop,Finance,2025-07-21 19:22:00,True,False,False,False,2025-07-21 20:51:00,2025-07-22 06:51:00,2025-08-10 06:51:00,0,65,7,July,7,30,Monday,,,,Landing,65
USR-1266,Google Ads,Desktop,Digital Marketing,2025-10-13 17:26:00,False,False,False,False,2025-10-13 17:40:00,2025-10-14 02:40:00,2025-10-21 02:40:00,0,120,10,October,10,42,Monday,,,,Ad Only,120
USR-1267,Facebook Ads,Desktop,Data Science,2025-08-26 12:33:00,False,False,False,False,2025-08-26 13:23:00,2025-08-28 00:23:00,2025-09-09 00:23:00,0,65,8,August,8,35,Tuesday,,,,Ad Only,65
USR-1268,YouTube Ads,Desktop,Digital Marketing,2025-02-15 10:34:00,False,False,False,False,2025-02-15 10:51:00,2025-02-16 14:51:00,2025-03-01 14:51:00,0,45,2,February,2,7,Saturday,,,,Ad Only,45
USR-1269,Google Ads,Desktop,Digital Marketing,2025-07-20 14:23:00,True,False,False,False,2025-07-20 15:01:00,2025-07-20 19:01:00,2025-08-05 19:01:00,0,120,7,July,7,29,Sunday,,,,Landing,120
USR-1270,Organic SEO,Mobile,Data Science,2025-08-08 20:34:00,True,True,True,False,2025-08-08 21:47:00,2025-08-09 09:47:00,2025-08-14 09:47:00,0,0,8,August,8,32,Friday,1.2166666666666666,13.216666666666667,,Trial,0
USR-1271,Google Ads,Mobile,Design,2025-10-01 10:20:00,True,False,False,False,2025-10-01 10:42:00,2025-10-02 07:42:00,2025-10-16 07:42:00,0,120,10,October,10,40,Wednesday,,,,Landing,120
USR-1272,YouTube Ads,Mobile,Digital Marketing,2025-03-30 16:08:00,False,False,False,False,2025-03-30 16:35:00,2025-03-31 05:35:00,2025-04-14 05:35:00,0,45,3,March,3,13,Sunday,,,,Ad Only,45
USR-1273,Google Ads,Mobile,Web Dev,2025-08-09 08:29:00,True,True,True,False,2025-08-09 09:26:00,2025-08-10 00:26:00,2025-08-15 00:26:00,0,120,8,August,8,32,Saturday,0.95,15.95,,Trial,120
USR-1274,Facebook Ads,Desktop,Digital Marketing,2025-12-17 18:11:00,True,True,False,False,2025-12-17 19:20:00,2025-12-19 10:20:00,2026-01-06 10:20:00,0,65,12,December,12,51,Wednesday,1.15,,,Signup,65
USR-1275,Organic SEO,Mobile,Data Science,2025-01-06 19:36:00,True,True,False,False,2025-01-06 21:18:00,2025-01-07 16:18:00,2025-01-14 16:18:00,0,0,1,January,1,2,Monday,1.7,,,Signup,0
USR-1276,Facebook Ads,Mobile,Data Science,2025-05-17 08:59:00,True,True,False,False,2025-05-17 10:43:00,2025-05-18 19:43:00,2025-05-20 19:43:00,0,65,5,May,5,20,Saturday,1.7333333333333334,,,Signup,65
USR-1277,Google Ads,Desktop,Web Dev,2025-09-23 08:58:00,True,True,True,False,2025-09-23 10:14:00,2025-09-25 09:14:00,2025-10-06 09:14:00,0,120,9,September,9,39,Tuesday,1.2666666666666666,48.266666666666666,,Trial,120
USR-1278,YouTube Ads,Mobile,Digital Marketing,2025-01-11 21:49:00,True,False,False,False,2025-01-11 22:56:00,2025-01-12 13:56:00,2025-01-23 13:56:00,0,45,1,January,1,2,Saturday,,,,Landing,45
USR-1279,Facebook Ads,Desktop,Web Dev,2025-01-25 08:14:00,False,False,False,False,2025-01-25 09:26:00,2025-01-26 18:26:00,2025-02-11 18:26:00,0,65,1,January,1,4,Saturday,,,,Ad Only,65
USR-1280,Google Ads,Desktop,Data Science,2025-03-29 13:12:00,False,False,False,False,2025-03-29 14:43:00,2025-03-30 10:43:00,2025-04-19 10:43:00,0,120,3,March,3,13,Saturday,,,,Ad Only,120
USR-1281,Google Ads,Desktop,Data Science,2025-03-09 13:43:00,False,False,False,False,2025-03-09 15:36:00,2025-03-10 04:36:00,2025-03-16 04:36:00,0,120,3,March,3,10,Sunday,,,,Ad Only,120
USR-1282,Facebook Ads,Desktop,Web Dev,2025-09-15 16:04:00,True,False,False,False,2025-09-15 17:42:00,2025-09-16 23:42:00,2025-09-26 23:42:00,0,65,9,September,9,38,Monday,,,,Landing,65
USR-1283,Google Ads,Mobile,Data Science,2025-12-23 21:12:00,False,False,False,False,2025-12-23 22:53:00,2025-12-25 20:53:00,2026-01-09 20:53:00,0,120,12,December,12,52,Tuesday,,,,Ad Only,120
USR-1284,Facebook Ads,Mobile,Digital Marketing,2025-02-14 10:23:00,True,False,False,False,2025-02-14 11:06:00,2025-02-14 13:06:00,2025-02-17 13:06:00,0,65,2,February,2,7,Friday,,,,Landing,65
USR-1285,Organic SEO,Desktop,Digital Marketing,2025-04-13 16:19:00,True,False,False,False,2025-04-13 17:54:00,2025-04-14 16:54:00,2025-05-01 16:54:00,0,0,4,April,4,15,Sunday,,,,Landing,0
USR-1286,YouTube Ads,Desktop,Data Science,2025-06-11 16:06:00,True,False,False,False,2025-06-11 17:53:00,2025-06-11 21:53:00,2025-06-13 21:53:00,0,45,6,June,6,24,Wednesday,,,,Landing,45
USR-1287,YouTube Ads,Desktop,Design,2025-04-03 19:42:00,True,True,False,False,2025-04-03 20:09:00,2025-04-05 20:09:00,2025-04-12 20:09:00,0,45,4,April,4,14,Thursday,0.45,,,Signup,45
USR-1288,YouTube Ads,Mobile,Digital Marketing,2025-12-24 14:25:00,True,False,False,False,2025-12-24 15:54:00,2025-12-26 14:54:00,2026-01-13 14:54:00,0,45,12,December,12,52,Wednesday,,,,Landing,45
USR-1289,Google Ads,Desktop,Data Science,2025-06-23 11:56:00,True,False,False,False,2025-06-23 13:24:00,2025-06-24 11:24:00,2025-07-15 11:24:00,0,120,6,June,6,26,Monday,,,,Landing,120
USR-1290,Google Ads,Desktop,Design,2025-05-08 11:01:00,True,False,False,False,2025-05-08 12:06:00,2025-05-09 20:06:00,2025-05-12 20:06:00,0,120,5,May,5,19,Thursday,,,,Landing,120
USR-1291,YouTube Ads,Mobile,Finance,2025-10-18 22:35:00,False,False,False,False,2025-10-18 23:14:00,2025-10-19 16:14:00,2025-10-23 16:14:00,0,45,10,October,10,42,Saturday,,,,Ad Only,45
USR-1292,Google Ads,Mobile,Digital Marketing,2025-04-19 12:02:00,False,False,False,False,2025-04-19 13:53:00,2025-04-20 17:53:00,2025-04-23 17:53:00,0,120,4,April,4,16,Saturday,,,,Ad Only,120
USR-1293,YouTube Ads,Mobile,Digital Marketing,2025-11-17 10:42:00,False,False,False,False,2025-11-17 12:23:00,2025-11-18 20:23:00,2025-11-28 20:23:00,0,45,11,November,11,47,Monday,,,,Ad Only,45
USR-1294,Google Ads,Mobile,Finance,2025-08-01 08:55:00,False,False,False,False,2025-08-01 10:50:00,2025-08-02 15:50:00,2025-08-22 15:50:00,0,120,8,August,8,31,Friday,,,,Ad Only,120
USR-1295,Google Ads,Desktop,Data Science,2025-03-25 15:25:00,True,True,True,True,2025-03-25 16:10:00,2025-03-27 11:10:00,2025-04-06 11:10:00,7999,120,3,March,3,13,Tuesday,0.75,43.75,10.0,Paid,120
USR-1296,YouTube Ads,Mobile,Finance,2025-05-28 11:42:00,True,False,False,False,2025-05-28 12:53:00,2025-05-29 05:53:00,2025-05-30 05:53:00,0,45,5,May,5,22,Wednesday,,,,Landing,45
USR-1297,YouTube Ads,Mobile,Web Dev,2025-03-24 20:58:00,True,False,False,False,2025-03-24 22:03:00,2025-03-25 15:03:00,2025-04-05 15:03:00,0,45,3,March,3,13,Monday,,,,Landing,45
USR-1298,Organic SEO,Desktop,Data Science,2025-03-21 11:14:00,True,False,False,False,2025-03-21 13:00:00,2025-03-21 17:00:00,2025-03-27 17:00:00,0,0,3,March,3,12,Friday,,,,Landing,0
USR-1299,Google Ads,Desktop,Digital Marketing,2025-05-24 10:36:00,True,False,False,False,2025-05-24 11:03:00,2025-05-25 15:03:00,2025-05-30 15:03:00,0,120,5,May,5,21,Saturday,,,,Landing,120
USR-1300,Google Ads,Mobile,Digital Marketing,2025-01-20 08:30:00,True,False,False,False,2025-01-20 09:56:00,2025-01-21 21:56:00,2025-02-02 21:56:00,0,120,1,January,1,4,Monday,,,,Landing,120
USR-1301,Referral,Mobile,Digital Marketing,2025-06-09 16:56:00,False,False,False,False,2025-06-09 17:37:00,2025-06-10 02:37:00,2025-06-20 02:37:00,0,20,6,June,6,24,Monday,,,,Ad Only,20
USR-1302,Google Ads,Mobile,Digital Marketing,2025-05-04 09:10:00,False,False,False,False,2025-05-04 11:02:00,2025-05-04 13:02:00,2025-05-09 13:02:00,0,120,5,May,5,18,Sunday,,,,Ad Only,120
USR-1303,Google Ads,Mobile,Data Science,2025-10-11 21:38:00,False,False,False,False,2025-10-11 23:06:00,2025-10-12 13:06:00,2025-10-22 13:06:00,0,120,10,October,10,41,Saturday,,,,Ad Only,120
USR-1304,Organic SEO,Mobile,Data Science,2025-09-17 09:28:00,True,False,False,False,2025-09-17 11:28:00,2025-09-17 20:28:00,2025-10-02 20:28:00,0,0,9,September,9,38,Wednesday,,,,Landing,0
USR-1305,Organic SEO,Mobile,Digital Marketing,2025-06-05 17:56:00,True,False,False,False,2025-06-05 19:06:00,2025-06-06 04:06:00,2025-06-27 04:06:00,0,0,6,June,6,23,Thursday,,,,Landing,0
USR-1306,Referral,Desktop,Data Science,2025-01-18 10:44:00,True,True,False,False,2025-01-18 10:56:00,2025-01-19 08:56:00,2025-02-05 08:56:00,0,20,1,January,1,3,Saturday,0.2,,,Signup,20
USR-1307,Facebook Ads,Mobile,Data Science,2025-01-13 19:22:00,False,False,False,False,2025-01-13 21:10:00,2025-01-15 08:10:00,2025-01-26 08:10:00,0,65,1,January,1,3,Monday,,,,Ad Only,65
USR-1308,Referral,Mobile,Finance,2025-03-10 10:23:00,True,True,True,True,2025-03-10 10:40:00,2025-03-10 21:40:00,2025-03-30 21:40:00,4999,20,3,March,3,11,Monday,0.2833333333333333,11.283333333333333,20.0,Paid,20
USR-1309,Facebook Ads,Desktop,Data Science,2025-03-03 19:16:00,True,False,False,False,2025-03-03 19:49:00,2025-03-05 18:49:00,2025-03-14 18:49:00,0,65,3,March,3,10,Monday,,,,Landing,65
USR-1310,Facebook Ads,Tablet,Data Science,2025-08-23 19:51:00,False,False,False,False,2025-08-23 21:39:00,2025-08-24 16:39:00,2025-09-07 16:39:00,0,65,8,August,8,34,Saturday,,,,Ad Only,65
USR-1311,Google Ads,Mobile,Data Science,2025-11-21 09:55:00,False,False,False,False,2025-11-21 11:37:00,2025-11-23 09:37:00,2025-12-01 09:37:00,0,120,11,November,11,47,Friday,,,,Ad Only,120
USR-1312,YouTube Ads,Desktop,Web Dev,2025-01-26 19:14:00,True,False,False,False,2025-01-26 20:10:00,2025-01-27 17:10:00,2025-02-09 17:10:00,0,45,1,January,1,4,Sunday,,,,Landing,45
USR-1313,YouTube Ads,Mobile,Data Science,2025-09-02 14:25:00,True,True,False,False,2025-09-02 14:57:00,2025-09-03 01:57:00,2025-09-22 01:57:00,0,45,9,September,9,36,Tuesday,0.5333333333333333,,,Signup,45
USR-1314,Google Ads,Desktop,Design,2025-06-06 20:35:00,True,False,False,False,2025-06-06 22:11:00,2025-06-07 19:11:00,2025-06-12 19:11:00,0,120,6,June,6,23,Friday,,,,Landing,120
USR-1315,Google Ads,Mobile,Digital Marketing,2025-04-23 21:20:00,False,False,False,False,2025-04-23 21:25:00,2025-04-24 21:25:00,2025-05-04 21:25:00,0,120,4,April,4,17,Wednesday,,,,Ad Only,120
USR-1316,Organic SEO,Mobile,Finance,2025-09-23 19:59:00,True,True,True,False,2025-09-23 20:44:00,2025-09-23 21:44:00,2025-10-04 21:44:00,0,0,9,September,9,39,Tuesday,0.75,1.75,,Trial,0
USR-1317,YouTube Ads,Mobile,Design,2025-01-21 22:45:00,True,False,False,False,2025-01-21 23:46:00,2025-01-23 16:46:00,2025-02-05 16:46:00,0,45,1,January,1,4,Tuesday,,,,Landing,45
USR-1318,Organic SEO,Mobile,Web Dev,2025-10-31 19:57:00,True,True,False,False,2025-10-31 20:24:00,2025-11-01 17:24:00,2025-11-03 17:24:00,0,0,10,October,10,44,Friday,0.45,,,Signup,0
USR-1319,Facebook Ads,Desktop,Web Dev,2025-11-30 11:38:00,False,False,False,False,2025-11-30 12:07:00,2025-11-30 19:07:00,2025-12-16 19:07:00,0,65,11,November,11,48,Sunday,,,,Ad Only,65
USR-1320,Google Ads,Desktop,Data Science,2025-01-03 16:29:00,True,False,False,False,2025-01-03 16:54:00,2025-01-05 13:54:00,2025-01-26 13:54:00,0,120,1,January,1,1,Friday,,,,Landing,120
USR-1321,Organic SEO,Desktop,Web Dev,2025-03-07 21:24:00,True,True,False,False,2025-03-07 23:20:00,2025-03-09 09:20:00,2025-03-20 09:20:00,0,0,3,March,3,10,Friday,1.9333333333333333,,,Signup,0
USR-1322,Google Ads,Mobile,Web Dev,2025-11-29 22:27:00,False,False,False,False,2025-11-30 00:06:00,2025-12-01 17:06:00,2025-12-18 17:06:00,0,120,11,November,11,48,Saturday,,,,Ad Only,120
USR-1323,Google Ads,Mobile,Digital Marketing,2025-12-06 15:08:00,False,False,False,False,2025-12-06 15:41:00,2025-12-08 10:41:00,2025-12-21 10:41:00,0,120,12,December,12,49,Saturday,,,,Ad Only,120
USR-1324,Google Ads,Mobile,Data Science,2025-10-16 16:44:00,False,False,False,False,2025-10-16 17:21:00,2025-10-17 23:21:00,2025-10-31 23:21:00,0,120,10,October,10,42,Thursday,,,,Ad Only,120
USR-1325,Google Ads,Desktop,Data Science,2025-07-05 21:05:00,False,False,False,False,2025-07-05 22:21:00,2025-07-06 09:21:00,2025-07-18 09:21:00,0,120,7,July,7,27,Saturday,,,,Ad Only,120
USR-1326,Google Ads,Mobile,Finance,2025-04-03 09:19:00,True,False,False,False,2025-04-03 10:19:00,2025-04-03 11:19:00,2025-04-20 11:19:00,0,120,4,April,4,14,Thursday,,,,Landing,120
USR-1327,Organic SEO,Mobile,Web Dev,2025-01-22 10:40:00,True,True,True,False,2025-01-22 11:43:00,2025-01-24 05:43:00,2025-02-13 05:43:00,0,0,1,January,1,4,Wednesday,1.05,43.05,,Trial,0
USR-1328,Facebook Ads,Mobile,Data Science,2025-01-28 17:00:00,True,False,False,False,2025-01-28 17:58:00,2025-01-29 07:58:00,2025-02-09 07:58:00,0,65,1,January,1,5,Tuesday,,,,Landing,65
USR-1329,Google Ads,Desktop,Web Dev,2025-08-15 13:16:00,True,False,False,False,2025-08-15 14:43:00,2025-08-15 18:43:00,2025-08-30 18:43:00,0,120,8,August,8,33,Friday,,,,Landing,120
USR-1330,Facebook Ads,Mobile,Data Science,2025-11-06 19:16:00,True,False,False,False,2025-11-06 20:22:00,2025-11-07 23:22:00,2025-11-24 23:22:00,0,65,11,November,11,45,Thursday,,,,Landing,65
USR-1331,Google Ads,Mobile,Digital Marketing,2025-01-23 22:39:00,True,True,True,False,2025-01-23 23:51:00,2025-01-24 14:51:00,2025-02-07 14:51:00,0,120,1,January,1,4,Thursday,1.2,16.2,,Trial,120
USR-1332,Facebook Ads,Desktop,Web Dev,2025-02-03 09:11:00,False,False,False,False,2025-02-03 10:42:00,2025-02-04 19:42:00,2025-02-20 19:42:00,0,65,2,February,2,6,Monday,,,,Ad Only,65
USR-1333,Google Ads,Desktop,Digital Marketing,2025-11-02 13:31:00,False,False,False,False,2025-11-02 15:14:00,2025-11-02 23:14:00,2025-11-04 23:14:00,0,120,11,November,11,44,Sunday,,,,Ad Only,120
USR-1334,Google Ads,Mobile,Web Dev,2025-10-19 08:15:00,True,False,False,False,2025-10-19 09:13:00,2025-10-20 11:13:00,2025-11-02 11:13:00,0,120,10,October,10,42,Sunday,,,,Landing,120
USR-1335,Google Ads,Tablet,Digital Marketing,2025-10-22 21:00:00,True,True,False,False,2025-10-22 22:10:00,2025-10-24 10:10:00,2025-11-13 10:10:00,0,120,10,October,10,43,Wednesday,1.1666666666666667,,,Signup,120
USR-1336,Organic SEO,Mobile,Data Science,2025-08-11 17:23:00,False,False,False,False,2025-08-11 18:45:00,2025-08-12 20:45:00,2025-08-20 20:45:00,0,0,8,August,8,33,Monday,,,,Ad Only,0
USR-1337,Google Ads,Mobile,Finance,2025-09-04 08:48:00,False,False,False,False,2025-09-04 10:35:00,2025-09-06 03:35:00,2025-09-22 03:35:00,0,120,9,September,9,36,Thursday,,,,Ad Only,120
USR-1338,Referral,Desktop,Finance,2025-10-21 16:11:00,False,False,False,False,2025-10-21 17:32:00,2025-10-23 05:32:00,2025-10-29 05:32:00,0,20,10,October,10,43,Tuesday,,,,Ad Only,20
USR-1339,Facebook Ads,Mobile,Finance,2025-06-29 09:41:00,True,False,False,False,2025-06-29 11:40:00,2025-07-01 05:40:00,2025-07-16 05:40:00,0,65,6,June,6,26,Sunday,,,,Landing,65
USR-1340,Google Ads,Desktop,Digital Marketing,2025-11-01 12:15:00,False,False,False,False,2025-11-01 14:15:00,2025-11-02 14:15:00,2025-11-04 14:15:00,0,120,11,November,11,44,Saturday,,,,Ad Only,120
USR-1341,Organic SEO,Desktop,Digital Marketing,2025-08-30 16:55:00,True,False,False,False,2025-08-30 17:55:00,2025-08-31 05:55:00,2025-09-02 05:55:00,0,0,8,August,8,35,Saturday,,,,Landing,0
USR-1342,Google Ads,Desktop,Digital Marketing,2025-11-04 12:29:00,False,False,False,False,2025-11-04 14:26:00,2025-11-06 13:26:00,2025-11-22 13:26:00,0,120,11,November,11,45,Tuesday,,,,Ad Only,120
USR-1343,Google Ads,Desktop,Digital Marketing,2025-01-12 19:21:00,True,False,False,False,2025-01-12 21:02:00,2025-01-14 13:02:00,2025-01-28 13:02:00,0,120,1,January,1,2,Sunday,,,,Landing,120
USR-1344,Google Ads,Desktop,Web Dev,2025-08-17 08:00:00,True,False,False,False,2025-08-17 09:20:00,2025-08-18 12:20:00,2025-09-06 12:20:00,0,120,8,August,8,33,Sunday,,,,Landing,120
USR-1345,Google Ads,Mobile,Digital Marketing,2025-06-06 20:26:00,True,True,True,False,2025-06-06 20:48:00,2025-06-07 20:48:00,2025-06-28 20:48:00,0,120,6,June,6,23,Friday,0.36666666666666664,24.366666666666667,,Trial,120
USR-1346,Facebook Ads,Desktop,Digital Marketing,2025-09-13 10:01:00,False,False,False,False,2025-09-13 11:02:00,2025-09-15 02:02:00,2025-09-17 02:02:00,0,65,9,September,9,37,Saturday,,,,Ad Only,65
USR-1347,Organic SEO,Mobile,Data Science,2025-09-01 15:18:00,False,False,False,False,2025-09-01 15:38:00,2025-09-03 09:38:00,2025-09-17 09:38:00,0,0,9,September,9,36,Monday,,,,Ad Only,0
USR-1348,Facebook Ads,Mobile,Web Dev,2025-08-14 19:51:00,True,True,False,False,2025-08-14 20:32:00,2025-08-14 21:32:00,2025-08-23 21:32:00,0,65,8,August,8,33,Thursday,0.6833333333333333,,,Signup,65
USR-1349,Google Ads,Mobile,Digital Marketing,2025-04-18 14:37:00,True,True,True,False,2025-04-18 15:58:00,2025-04-20 06:58:00,2025-05-07 06:58:00,0,120,4,April,4,16,Friday,1.35,40.35,,Trial,120
USR-1350,Google Ads,Tablet,Data Science,2025-08-16 09:12:00,False,False,False,False,2025-08-16 09:21:00,2025-08-17 16:21:00,2025-09-07 16:21:00,0,120,8,August,8,33,Saturday,,,,Ad Only,120
USR-1351,Organic SEO,Desktop,Data Science,2025-10-09 18:20:00,True,False,False,False,2025-10-09 20:12:00,2025-10-09 22:12:00,2025-10-16 22:12:00,0,0,10,October,10,41,Thursday,,,,Landing,0
USR-1352,Google Ads,Mobile,Design,2025-07-27 13:28:00,False,False,False,False,2025-07-27 15:02:00,2025-07-27 21:02:00,2025-07-29 21:02:00,0,120,7,July,7,30,Sunday,,,,Ad Only,120
USR-1353,Facebook Ads,Desktop,Data Science,2025-10-06 11:07:00,False,False,False,False,2025-10-06 12:21:00,2025-10-07 18:21:00,2025-10-25 18:21:00,0,65,10,October,10,41,Monday,,,,Ad Only,65
USR-1354,Referral,Mobile,Web Dev,2025-07-12 17:43:00,True,True,True,False,2025-07-12 19:26:00,2025-07-13 04:26:00,2025-07-21 04:26:00,0,20,7,July,7,28,Saturday,1.7166666666666666,10.716666666666667,,Trial,20
USR-1355,Facebook Ads,Desktop,Data Science,2025-08-08 08:31:00,False,False,False,False,2025-08-08 08:55:00,2025-08-10 03:55:00,2025-08-28 03:55:00,0,65,8,August,8,32,Friday,,,,Ad Only,65
USR-1356,Facebook Ads,Mobile,Data Science,2025-03-11 11:02:00,False,False,False,False,2025-03-11 12:57:00,2025-03-12 06:57:00,2025-03-15 06:57:00,0,65,3,March,3,11,Tuesday,,,,Ad Only,65
USR-1357,YouTube Ads,Mobile,Web Dev,2025-06-30 08:00:00,False,False,False,False,2025-06-30 08:45:00,2025-06-30 17:45:00,2025-07-11 17:45:00,0,45,6,June,6,27,Monday,,,,Ad Only,45
USR-1358,Google Ads,Mobile,Design,2025-04-07 08:29:00,False,False,False,False,2025-04-07 09:28:00,2025-04-08 07:28:00,2025-04-20 07:28:00,0,120,4,April,4,15,Monday,,,,Ad Only,120
USR-1359,Organic SEO,Mobile,Digital Marketing,2025-10-19 18:07:00,False,False,False,False,2025-10-19 19:44:00,2025-10-20 09:44:00,2025-10-26 09:44:00,0,0,10,October,10,42,Sunday,,,,Ad Only,0
USR-1360,Google Ads,Desktop,Web Dev,2025-12-05 22:09:00,False,False,False,False,2025-12-05 23:19:00,2025-12-06 08:19:00,2025-12-10 08:19:00,0,120,12,December,12,49,Friday,,,,Ad Only,120
USR-1361,YouTube Ads,Mobile,Finance,2025-09-29 20:17:00,True,False,False,False,2025-09-29 21:34:00,2025-09-30 04:34:00,2025-10-09 04:34:00,0,45,9,September,9,40,Monday,,,,Landing,45
USR-1362,Referral,Desktop,Digital Marketing,2025-08-02 13:48:00,False,False,False,False,2025-08-02 15:38:00,2025-08-03 23:38:00,2025-08-17 23:38:00,0,20,8,August,8,31,Saturday,,,,Ad Only,20
USR-1363,Organic SEO,Desktop,Data Science,2025-08-02 15:53:00,True,True,False,False,2025-08-02 16:55:00,2025-08-04 13:55:00,2025-08-10 13:55:00,0,0,8,August,8,31,Saturday,1.0333333333333334,,,Signup,0
USR-1364,Facebook Ads,Mobile,Web Dev,2025-09-16 12:04:00,True,True,True,False,2025-09-16 13:53:00,2025-09-17 16:53:00,2025-09-19 16:53:00,0,65,9,September,9,38,Tuesday,1.8166666666666667,28.816666666666666,,Trial,65
USR-1365,Organic SEO,Mobile,Finance,2025-06-11 08:33:00,True,False,False,False,2025-06-11 09:50:00,2025-06-12 20:50:00,2025-06-22 20:50:00,0,0,6,June,6,24,Wednesday,,,,Landing,0
USR-1366,Facebook Ads,Mobile,Web Dev,2025-04-14 13:19:00,False,False,False,False,2025-04-14 15:10:00,2025-04-14 21:10:00,2025-04-27 21:10:00,0,65,4,April,4,16,Monday,,,,Ad Only,65
USR-1367,Google Ads,Desktop,Finance,2025-01-05 10:34:00,False,False,False,False,2025-01-05 11:45:00,2025-01-06 10:45:00,2025-01-09 10:45:00,0,120,1,January,1,1,Sunday,,,,Ad Only,120
USR-1368,Google Ads,Mobile,Data Science,2025-05-12 18:50:00,False,False,False,False,2025-05-12 20:27:00,2025-05-14 18:27:00,2025-06-03 18:27:00,0,120,5,May,5,20,Monday,,,,Ad Only,120
USR-1369,Organic SEO,Mobile,Web Dev,2025-04-04 17:38:00,True,True,False,False,2025-04-04 18:43:00,2025-04-06 11:43:00,2025-04-19 11:43:00,0,0,4,April,4,14,Friday,1.0833333333333333,,,Signup,0
